 0.03411  35.81500   0.11480  
 0.03416  35.87565   0.15630  
 0.03426  35.77010   0.12025  
 0.03434  35.91295   0.12490  
 0.03438  35.90710   0.12105  
 0.03489  35.66835   0.16670  
 0.03501  35.95810   0.12485  
 0.03507  35.75115   0.16785  
 0.03518  35.72245   0.15235  
 0.03578  35.89205   0.17610  
 0.03682  36.07055   0.12655  
 0.03700  36.04885   0.12725  
 0.03713  35.86045   0.11770  
 0.03730  36.11960   0.11505  
 0.03743  36.07080   0.11660  
 0.03791  35.88510   0.20010  
 0.03800  36.06640   0.13185  
 0.03827  36.29715   0.12010  
 0.03837  36.20210   0.16555  
 0.03863  36.16145   0.12750  
 0.03984  36.00740   0.11460  
 0.04028  36.12060   0.11335  
 0.04067  36.09280   0.11270  
 0.04093  36.35280   0.11665  
 0.04093  36.03020   0.12970  
 0.04150  36.29670   0.12590  
 0.04269  36.23325   0.11700  
 0.04310  36.27675   0.10685  
 0.04341  36.23145   0.12090  
 0.04437  36.02085   0.19805  
 0.04437  36.22415   0.11995  
 0.04486  36.50550   0.14795  
 0.04582  36.59255   0.12430  
 0.04597  36.58220   0.10250  
 0.04651  36.48185   0.11625  
 0.04710  36.28420   0.14465  
 0.04713  36.46790   0.11510  
 0.04714  36.46275   0.12315  
 0.04819  36.73440   0.12175  
 0.04949  36.62405   0.12545  
 0.04976  36.65275   0.13525  
 0.05035  36.59030   0.16335  
 0.05067  36.87225   0.15800  
 0.05092  36.72035   0.12240  
 0.05322  36.87915   0.12805  
 0.05344  36.92205   0.13980  
 0.05359  36.76870   0.14390  
 0.05418  36.62180   0.11385  
 0.05458  36.75210   0.10180  
 0.05495  36.90185   0.11650  
 0.05573  36.86165   0.10915  
 0.05581  36.53215   0.12285  
 0.05684  37.03355   0.12030  
 0.05715  36.95695   0.10720  
 0.05721  36.90445   0.10940  
 0.05890  37.09200   0.11395  
 0.05895  37.07070   0.10045  
 0.05948  37.01775   0.12625  
 0.06119  37.22460   0.11905  
 0.06441  37.39975   0.10850  
 0.06455  37.08945   0.11360  
 0.06481  37.17655   0.11090  
 0.06559  37.21255   0.12675  
 0.06641  37.28810   0.11340  
 0.06845  37.61035   0.12480  
 0.06877  37.46815   0.11055  
 0.06888  37.47780   0.15105  
 0.07060  37.78435   0.29975  
 0.07063  37.35925   0.12290  
 0.07141  37.45745   0.11920  
 0.07180  37.31210   0.12540  
 0.07369  37.53550   0.15660  
 0.07515  37.18820   0.12480  
 0.07523  37.59880   0.10185  
 0.07550  37.67800   0.11965  
 0.07877  38.05760   0.11205  
 0.07883  37.83970   0.12205  
 0.07976  37.63700   0.10315  
 0.08162  37.81100   0.10425  
 0.08223  37.82945   0.12230  
 0.08286  37.81790   0.10550  
 0.08328  38.04380   0.11605  
 0.08534  37.92285   0.10570  
 0.08575  37.90800   0.10035  
 0.08798  37.97960   0.10660  
 0.08833  37.78090   0.11615  
 0.08859  37.94345   0.10605  
 0.08960  38.02405   0.11685  
 0.09121  38.05805   0.11030  
 0.09201  38.25470   0.11390  
 0.09278  38.15760   0.10900  
 0.09390  38.24955   0.14945  
 0.09400  38.18900   0.10285  
 0.09641  38.12150   0.14795  
 0.09929  38.48290   0.10965  
 0.10036  38.25705   0.11145  
 0.10044  38.38070   0.10935  
 0.10227  38.35310   0.11060  
 0.10242  38.45365   0.10770  
 0.10280  38.46175   0.14430  
 0.10293  38.20405   0.12325  
 0.10298  38.46045   0.10300  
 0.10340  38.40195   0.10070  
 0.10360  38.26075   0.10555  
 0.10588  38.41670   0.10015  
 0.10643  38.39035   0.10245  
 0.10689  38.51840   0.10455  
 0.10720  38.49495   0.11110  
 0.10757  38.54475   0.10865  
 0.10902  38.47210   0.10285  
 0.10989  38.59245   0.12085  
 0.11229  38.68095   0.10260  
 0.11376  38.42710   0.10675  
 0.11639  38.59475   0.10185  
 0.11659  38.68465   0.10360  
 0.11762  38.71925   0.10595  
 0.11782  38.49345   0.09910  
 0.11787  38.65185   0.11365  
 0.11870  38.56765   0.12440  
 0.11870  38.74875   0.13390  
 0.11944  38.63475   0.12450  
 0.11981  38.95185   0.14200  
 0.12005  38.66835   0.10210  
 0.12029  38.82005   0.11295  
 0.12068  38.66880   0.19160  
 0.12175  38.64125   0.09805  
 0.12180  38.88065   0.13445  
 0.12211  38.67365   0.11495  
 0.12290  38.69480   0.11665  
 0.12291  38.74025   0.10330  
 0.12347  38.71980   0.10285  
 0.12365  38.87410   0.10830  
 0.12368  38.70230   0.10220  
 0.12440  38.77840   0.10060  
 0.12531  38.76840   0.10355  
 0.12620  38.66855   0.11300  
 0.12631  38.88525   0.13485  
 0.12672  38.82600   0.10970  
 0.12679  38.84290   0.11965  
 0.12687  38.89325   0.10365  
 0.12783  38.86160   0.13200  
 0.12891  38.88985   0.12795  
 0.12913  38.80830   0.11430  
 0.12924  38.91205   0.10875  
 0.12941  38.84710   0.10750  
 0.12995  39.09635   0.12165  
 0.13226  39.22930   0.13330  
 0.13269  38.83775   0.09940  
 0.13366  38.89395   0.10100  
 0.13523  39.10745   0.12160  
 0.13527  39.26710   0.11350  
 0.13653  38.88645   0.11050  
 0.13659  39.06145   0.12305  
 0.13672  39.04020   0.11380  
 0.13679  39.06485   0.11075  
 0.13712  39.42265   0.11415  
 0.13796  38.96285   0.10475  
 0.13806  39.00325   0.10245  
 0.13816  39.14950   0.11690  
 0.13823  39.09440   0.10380  
 0.13847  39.29935   0.13335  
 0.13855  39.06995   0.13080  
 0.13880  39.12205   0.10720  
 0.13947  39.07990   0.11290  
 0.14055  39.17100   0.11635  
 0.14135  39.14220   0.13225  
 0.14167  39.09675   0.10470  
 0.14343  39.18005   0.10815  
 0.14393  39.13575   0.11300  
 0.14406  39.11665   0.10485  
 0.14462  39.11060   0.13965  
 0.14519  39.20865   0.13990  
 0.14539  39.55510   0.17240  
 0.14566  38.97310   0.12755  
 0.14648  39.21105   0.11095  
 0.14711  39.07600   0.10335  
 0.14723  39.13975   0.12180  
 0.14761  39.18745   0.11365  
 0.14774  39.14030   0.10230  
 0.14864  39.21815   0.10630  
 0.14949  39.45155   0.16675  
 0.15062  39.15570   0.11605  
 0.15069  39.23750   0.11000  
 0.15171  39.09330   0.10325  
 0.15253  39.38555   0.11355  
 0.15269  39.23715   0.11585  
 0.15286  39.30240   0.10245  
 0.15298  39.29965   0.10960  
 0.15333  39.14240   0.10465  
 0.15352  39.42260   0.10495  
 0.15474  39.13105   0.10450  
 0.15490  39.32510   0.10630  
 0.15499  39.44265   0.11795  
 0.15625  39.28785   0.12595  
 0.15670  39.32475   0.15485  
 0.15680  39.24400   0.11040  
 0.15680  39.42390   0.12545  
 0.15819  39.11685   0.12375  
 0.15881  39.29615   0.12450  
 0.15933  39.13815   0.10540  
 0.15948  39.48505   0.17750  
 0.16018  39.22285   0.11045  
 0.16031  39.37605   0.12900  
 0.16040  39.28615   0.10955  
 0.16046  39.46235   0.16700  
 0.16053  39.23290   0.11560  
 0.16139  39.37365   0.12015  
 0.16163  39.43590   0.12990  
 0.16267  39.54830   0.13030  
 0.16382  39.32370   0.11915  
 0.16448  39.33175   0.10830  
 0.16503  39.38490   0.11585  
 0.16514  39.39405   0.10665  
 0.16576  39.23450   0.12155  
 0.16799  39.35230   0.12190  
 0.16940  39.55540   0.11440  
 0.16941  39.76515   0.13170  
 0.17008  39.54890   0.10700  
 0.17043  39.42375   0.14255  
 0.17144  39.58730   0.17315  
 0.17157  39.52000   0.11585  
 0.17281  39.79025   0.13080  
 0.17331  39.45345   0.09925  
 0.17354  39.78120   0.12830  
 0.17359  39.38825   0.10830  
 0.17365  39.62840   0.13730  
 0.17371  39.58215   0.12665  
 0.17420  39.64610   0.11150  
 0.17424  39.53690   0.11045  
 0.17461  39.80560   0.13170  
 0.17537  39.54765   0.12490  
 0.17675  39.58545   0.12900  
 0.17685  39.53970   0.10600  
 0.17708  39.77675   0.12730  
 0.17746  39.63625   0.12905  
 0.17748  39.37180   0.12115  
 0.17770  39.65520   0.11035  
 0.17772  39.50345   0.12240  
 0.17818  40.02835   0.12860  
 0.17831  39.67535   0.11340  
 0.17870  39.70250   0.11520  
 0.17893  39.58090   0.12250  
 0.17920  39.84675   0.14915  
 0.17967  39.78100   0.16990  
 0.17972  39.60175   0.11325  
 0.18004  39.98245   0.14335  
 0.18046  39.43755   0.10565  
 0.18058  39.57520   0.11170  
 0.18060  39.68640   0.11420  
 0.18071  39.64675   0.16425  
 0.18122  39.51145   0.10535  
 0.18141  39.72600   0.15930  
 0.18152  39.77400   0.12575  
 0.18212  39.67965   0.13765  
 0.18223  39.63590   0.12625  
 0.18261  39.88185   0.13760  
 0.18353  39.80740   0.12470  
 0.18356  39.59510   0.12840  
 0.18365  39.85265   0.14145  
 0.18446  39.66470   0.13065  
 0.18460  39.85175   0.11180  
 0.18460  39.68765   0.10820  
 0.18478  39.67525   0.10560  
 0.18484  39.61575   0.12350  
 0.18538  39.75580   0.10405  
 0.18542  39.63785   0.12830  
 0.18542  39.83710   0.11690  
 0.18562  39.78365   0.12980  
 0.18628  39.82515   0.11385  
 0.18905  39.50390   0.11870  
 0.18910  39.78640   0.13035  
 0.18914  40.18525   0.12885  
 0.18959  39.80025   0.16050  
 0.18988  39.76505   0.11850  
 0.19005  39.70610   0.15520  
 0.19024  39.94860   0.11825  
 0.19070  39.99280   0.11925  
 0.19141  39.35500   0.15515  
 0.19190  39.83150   0.14040  
 0.19358  39.89580   0.13610  
 0.19570  39.91715   0.12925  
 0.19582  39.82860   0.11510  
 0.19590  39.84825   0.11935  
 0.19602  39.80135   0.10900  
 0.19630  40.00795   0.13690  
 0.19650  40.03790   0.13845  
 0.19694  39.88180   0.11670  
 0.19731  39.73520   0.11220  
 0.19777  39.79105   0.12900  
 0.19840  39.94070   0.13170  
 0.19845  39.91015   0.13895  
 0.19860  39.94420   0.12230  
 0.19940  39.69680   0.14145  
 0.19958  39.91175   0.15295  
 0.19980  39.96375   0.13595  
 0.20072  40.02485   0.16070  
 0.20073  39.82740   0.21145  
 0.20192  39.68595   0.11475  
 0.20244  39.90265   0.13765  
 0.20284  40.03490   0.11640  
 0.20291  39.94165   0.12090  
 0.20299  40.00010   0.13820  
 0.20311  39.87340   0.12555  
 0.20314  39.94385   0.12035  
 0.20324  39.95090   0.11955  
 0.20431  39.96435   0.12435  
 0.20493  40.23400   0.15680  
 0.20532  40.03155   0.13510  
 0.20562  39.86580   0.12095  
 0.20584  39.85390   0.15765  
 0.20710  40.33995   0.18575  
 0.20824  39.95465   0.12075  
 0.20827  40.00195   0.13190  
 0.20861  39.89295   0.11275  
 0.20880  40.15900   0.16115  
 0.20982  40.20475   0.15840  
 0.21028  39.94020   0.13350  
 0.21037  39.87655   0.12030  
 0.21053  40.31360   0.15075  
 0.21073  40.03865   0.16230  
 0.21075  39.94495   0.10525  
 0.21075  40.02700   0.12695  
 0.21079  40.22080   0.12310  
 0.21139  39.92470   0.12760  
 0.21154  40.44485   0.18180  
 0.21198  39.98915   0.12295  
 0.21231  40.10065   0.13030  
 0.21311  39.97635   0.14290  
 0.21313  40.03185   0.12325  
 0.21327  40.08295   0.13640  
 0.21432  40.12170   0.13080  
 0.21434  40.03405   0.17345  
 0.21490  40.50185   0.14830  
 0.21641  39.89575   0.11555  
 0.21651  40.11230   0.13625  
 0.21731  40.08090   0.13945  
 0.21735  40.19395   0.15665  
 0.21791  40.23180   0.14225  
 0.21840  40.06195   0.14150  
 0.21860  40.27600   0.16850  
 0.21861  40.17005   0.13435  
 0.21911  40.18540   0.12610  
 0.21929  39.97190   0.15340  
 0.21946  40.14690   0.10230  
 0.21950  40.30055   0.13460  
 0.21986  40.13145   0.10825  
 0.22043  40.11795   0.15445  
 0.22146  40.08530   0.11970  
 0.22146  40.12175   0.14915  
 0.22230  40.23560   0.13920  
 0.22259  40.38040   0.15460  
 0.22308  40.23075   0.12810  
 0.22374  40.05105   0.12225  
 0.22425  40.46495   0.15345  
 0.22448  39.96810   0.15385  
 0.22510  40.16100   0.12955  
 0.22556  40.16290   0.12280  
 0.22562  40.02300   0.12425  
 0.22644  40.17710   0.14100  
 0.22796  40.13435   0.15045  
 0.22853  40.26525   0.12895  
 0.22889  40.29445   0.14355  
 0.22939  40.17940   0.12710  
 0.22943  40.25825   0.14110  
 0.23027  40.31380   0.14645  
 0.23071  40.04845   0.15255  
 0.23086  40.33315   0.15375  
 0.23152  40.22185   0.14990  
 0.23353  40.22065   0.15270  
 0.23359  40.18475   0.15370  
 0.23362  40.51045   0.15990  
 0.23466  40.16440   0.19515  
 0.23517  40.29290   0.14580  
 0.23603  40.45470   0.12315  
 0.23643  40.17655   0.14325  
 0.23657  40.31435   0.14600  
 0.23680  40.32240   0.12410  
 0.23753  40.31470   0.13160  
 0.23823  40.54810   0.14335  
 0.23851  40.49555   0.24710  
 0.23943  40.01895   0.14780  
 0.24001  40.39340   0.16430  
 0.24074  40.43115   0.11795  
 0.24111  40.39055   0.11180  
 0.24146  40.15675   0.13015  
 0.24162  40.28075   0.15175  
 0.24177  40.64520   0.15690  
 0.24237  40.48455   0.15195  
 0.24275  40.64080   0.12130  
 0.24288  40.32795   0.11750  
 0.24317  40.54885   0.15475  
 0.24410  40.26025   0.14490  
 0.24488  40.16815   0.12980  
 0.24494  40.35305   0.12370  
 0.24510  40.55890   0.14410  
 0.24526  40.67520   0.18820  
 0.24527  40.01980   0.14705  
 0.24530  40.41590   0.14105  
 0.24575  40.42800   0.12250  
 0.24583  40.18445   0.13085  
 0.24599  40.44660   0.12190  
 0.24615  40.32230   0.14645  
 0.24616  40.45690   0.13055  
 0.24649  40.46055   0.10805  
 0.24805  40.28175   0.13435  
 0.24828  40.42610   0.13880  
 0.24832  40.39655   0.13260  
 0.24849  40.49025   0.14705  
 0.24862  40.50280   0.13995  
 0.24880  40.43270   0.15960  
 0.24900  40.32715   0.11585  
 0.24931  40.68165   0.14090  
 0.24943  40.37690   0.14445  
 0.24954  40.46760   0.12470  
 0.24999  40.50115   0.13305  
 0.25001  40.67680   0.16250  
 0.25010  40.59820   0.13225  
 0.25012  40.41350   0.14315  
 0.25050  40.47630   0.11140  
 0.25051  40.32680   0.13165  
 0.25085  40.70640   0.16590  
 0.25149  40.50900   0.12660  
 0.25163  40.53380   0.14620  
 0.25218  40.46780   0.16095  
 0.25249  40.50755   0.11325  
 0.25340  40.39145   0.11245  
 0.25577  40.63440   0.18180  
 0.25626  40.55640   0.16145  
 0.25641  40.57580   0.17490  
 0.25654  40.43985   0.14805  
 0.25690  40.64695   0.16715  
 0.25693  40.57410   0.14460  
 0.25740  40.67115   0.15000  
 0.25769  40.57750   0.14285  
 0.25848  40.43905   0.14085  
 0.26043  40.61275   0.15210  
 0.26051  40.52765   0.12265  
 0.26088  40.65720   0.14225  
 0.26110  40.50360   0.13865  
 0.26132  40.75590   0.17885  
 0.26136  40.46680   0.15835  
 0.26199  40.45835   0.10820  
 0.26312  40.69100   0.13130  
 0.26318  40.65760   0.14295  
 0.26327  40.33500   0.15140  
 0.26349  40.45515   0.10790  
 0.26377  40.56790   0.15695  
 0.26388  40.36400   0.14180  
 0.26388  40.53190   0.12955  
 0.26419  40.75355   0.16650  
 0.26460  40.54490   0.13890  
 0.26550  40.36090   0.13010  
 0.26658  40.63225   0.14765  
 0.26801  40.52475   0.16715  
 0.26826  40.78830   0.15275  
 0.26828  40.69935   0.16265  
 0.26848  40.64225   0.14435  
 0.26849  40.54725   0.10510  
 0.26862  40.47620   0.09930  
 0.26991  40.58590   0.12695  
 0.27001  40.66745   0.13725  
 0.27047  40.53560   0.12420  
 0.27057  40.64190   0.16900  
 0.27088  40.52425   0.12000  
 0.27131  40.60945   0.10785  
 0.27307  40.60625   0.14505  
 0.27446  40.67340   0.15250  
 0.27509  40.80715   0.13820  
 0.27509  40.58690   0.11615  
 0.27511  40.67075   0.15505  
 0.27540  40.74850   0.15300  
 0.27631  40.92545   0.19055  
 0.27716  41.18070   0.20550  
 0.27805  40.68660   0.13915  
 0.27900  40.80115   0.13265  
 0.27946  40.57730   0.13980  
 0.27989  40.59690   0.11365  
 0.28051  40.67870   0.11055  
 0.28251  40.87460   0.10730  
 0.28313  40.74410   0.13595  
 0.28360  40.70915   0.10280  
 0.28397  40.61630   0.11460  
 0.28400  40.77400   0.15145  
 0.28403  40.59820   0.13635  
 0.28509  40.90225   0.15435  
 0.28540  40.52650   0.12315  
 0.28546  40.76645   0.13950  
 0.28578  40.73725   0.13580  
 0.28622  40.72305   0.15585  
 0.28631  40.98270   0.15040  
 0.28707  40.75405   0.14295  
 0.28712  40.56680   0.14910  
 0.28845  40.78260   0.12560  
 0.28854  40.82950   0.16390  
 0.28960  41.01500   0.16490  
 0.29003  40.67140   0.15315  
 0.29020  40.74120   0.13835  
 0.29080  40.53600   0.14645  
 0.29090  40.60595   0.15955  
 0.29121  40.81945   0.15010  
 0.29172  40.77215   0.12535  
 0.29212  40.47535   0.12260  
 0.29245  40.76870   0.16490  
 0.29282  40.78960   0.13510  
 0.29291  40.84425   0.17080  
 0.29318  40.87975   0.14370  
 0.29532  41.07080   0.19250  
 0.29560  41.02910   0.12300  
 0.29649  40.74490   0.14460  
 0.29843  41.29485   0.16045  
 0.29859  40.96705   0.16330  
 0.29880  40.69335   0.16425  
 0.29911  40.81975   0.13010  
 0.29948  41.00345   0.16140  
 0.30004  40.72040   0.15885  
 0.30006  40.92535   0.16525  
 0.30012  41.01085   0.11935  
 0.30078  41.21835   0.17040  
 0.30143  41.11235   0.14450  
 0.30156  40.88590   0.13495  
 0.30158  40.94245   0.09390  
 0.30249  40.91350   0.15825  
 0.30317  41.17200   0.13765  
 0.30337  40.96825   0.11865  
 0.30369  40.79625   0.13500  
 0.30525  40.94295   0.11290  
 0.30538  40.68030   0.19765  
 0.30549  40.99950   0.13305  
 0.30567  40.98485   0.12015  
 0.30617  41.07705   0.16135  
 0.30642  40.98750   0.14930  
 0.30666  41.18165   0.16270  
 0.30801  41.25175   0.11820  
 0.30880  41.13605   0.15525  
 0.30894  41.02385   0.16930  
 0.30900  41.11140   0.19685  
 0.30920  40.88775   0.14620  
 0.31032  40.75975   0.15795  
 0.31079  41.11735   0.13845  
 0.31156  41.04170   0.10825  
 0.31262  40.93085   0.14295  
 0.31353  41.12250   0.14945  
 0.31437  40.66180   0.13700  
 0.31468  41.12010   0.15720  
 0.31480  41.20410   0.12485  
 0.31555  41.01680   0.15355  
 0.31579  41.23420   0.15220  
 0.31774  41.13870   0.15210  
 0.31811  41.11160   0.12465  
 0.31841  41.38160   0.21085  
 0.31894  41.21690   0.13700  
 0.31894  40.96595   0.15665  
 0.32007  40.99560   0.13580  
 0.32092  41.31920   0.15495  
 0.32095  41.01485   0.12450  
 0.32218  40.84775   0.14025  
 0.32454  41.09365   0.10225  
 0.32529  41.20510   0.18090  
 0.32531  41.26765   0.14105  
 0.32553  41.21925   0.13840  
 0.32601  40.97330   0.14640  
 0.32753  41.10515   0.13855  
 0.32832  41.27245   0.18155  
 0.32840  41.43290   0.16575  
 0.32841  40.96550   0.17245  
 0.32891  41.51015   0.20955  
 0.32944  40.95335   0.14295  
 0.32944  41.28690   0.11895  
 0.33015  41.23210   0.15890  
 0.33059  41.29840   0.11530  
 0.33060  41.28705   0.15615  
 0.33070  41.12885   0.14810  
 0.33081  41.07260   0.15595  
 0.33094  41.08290   0.10685  
 0.33096  41.33000   0.19055  
 0.33159  41.13100   0.11675  
 0.33159  41.06890   0.14010  
 0.33180  41.05810   0.12005  
 0.33293  41.35080   0.14375  
 0.33398  41.23490   0.15920  
 0.33493  41.04575   0.11290  
 0.33742  41.04045   0.14605  
 0.33748  41.17910   0.16625  
 0.33753  41.21370   0.10655  
 0.33829  41.21315   0.15100  
 0.33848  41.18335   0.13905  
 0.33850  41.08970   0.16180  
 0.34052  41.24630   0.10555  
 0.34092  41.18785   0.14850  
 0.34160  41.18605   0.16925  
 0.34546  41.25930   0.16260  
 0.34593  41.41525   0.11100  
 0.34688  41.53255   0.25330  
 0.34701  41.09120   0.14045  
 0.34872  41.41620   0.13315  
 0.34902  41.28165   0.12230  
 0.34923  41.15750   0.11575  
 0.34931  41.32925   0.13805  
 0.34957  41.04000   0.12000  
 0.34957  41.44445   0.11065  
 0.35070  41.26230   0.10725  
 0.35092  41.30245   0.12830  
 0.35157  41.52720   0.11360  
 0.35161  41.35965   0.11580  
 0.35306  41.11675   0.15150  
 0.35363  41.44580   0.14555  
 0.35527  41.53665   0.11300  
 0.35582  41.35915   0.12645  
 0.35833  41.26940   0.11425  
 0.35858  41.25965   0.11860  
 0.35902  41.49585   0.13420  
 0.36001  41.22755   0.13350  
 0.36020  41.17020   0.16040  
 0.36082  41.46210   0.14215  
 0.36135  41.20820   0.20360  
 0.36165  41.47440   0.16450  
 0.36491  41.50650   0.14230  
 0.36616  41.18675   0.18410  
 0.36646  41.30670   0.12430  
 0.36783  41.29040   0.12345  
 0.36791  41.54455   0.10190  
 0.36924  41.56255   0.14325  
 0.36939  41.34745   0.15580  
 0.37003  41.76065   0.16360  
 0.37013  41.40035   0.13580  
 0.37050  41.45255   0.10430  
 0.37051  41.09440   0.11375  
 0.37053  41.34575   0.11295  
 0.37060  41.44010   0.12110  
 0.37089  41.43805   0.26375  
 0.37144  41.58785   0.12450  
 0.37150  41.50135   0.10745  
 0.37164  41.42745   0.10645  
 0.37350  41.41185   0.10390  
 0.37386  41.60470   0.08540  
 0.37860  41.51555   0.14630  
 0.37949  41.43745   0.13950  
 0.37990  41.48215   0.13060  
 0.38003  41.33255   0.15060  
 0.38054  41.45350   0.13070  
 0.38083  41.50630   0.13820  
 0.38164  41.82675   0.14085  
 0.38171  41.61495   0.14300  
 0.38246  41.48595   0.18240  
 0.38447  41.70575   0.14945  
 0.38598  41.58245   0.12600  
 0.38734  41.59440   0.18525  
 0.38775  41.68910   0.15885  
 0.38887  41.41805   0.14095  
 0.39267  41.48855   0.15880  
 0.40048  41.56010   0.11510  
 0.40078  41.46500   0.13480  
 0.40080  41.60585   0.16020  
 0.40214  41.55360   0.14900  
 0.40455  41.74625   0.10750  
 0.40471  41.42805   0.15365  
 0.40547  41.86400   0.11045  
 0.40927  41.78095   0.19045  
 0.40946  41.75100   0.10895  
 0.40996  41.76680   0.20545  
 0.41131  41.88170   0.15385  
 0.41155  41.90890   0.12890  
 0.41664  41.81540   0.11755  
 0.41865  41.68625   0.11520  
 0.41929  41.75830   0.14905  
 0.41930  41.46135   0.15200  
 0.41957  41.89095   0.12095  
 0.42028  41.79015   0.23310  
 0.42086  41.77585   0.16245  
 0.42244  41.65675   0.11920  
 0.42353  41.89900   0.26550  
 0.42359  41.67855   0.14250  
 0.42693  41.85940   0.16270  
 0.42696  41.91890   0.15295  
 0.42784  42.33515   0.17065  
 0.42866  42.05100   0.12940  
 0.42886  41.77920   0.14710  
 0.42967  42.05515   0.15270  
 0.43015  41.84440   0.12545  
 0.43487  41.86230   0.11450  
 0.43544  41.66675   0.10900  
 0.43673  42.14545   0.14185  
 0.43885  41.76285   0.19185  
 0.43927  41.86615   0.13200  
 0.44007  42.15455   0.16925  
 0.44058  41.72380   0.13695  
 0.44255  41.97285   0.11370  
 0.44368  41.87415   0.13490  
 0.44758  41.89905   0.15240  
 0.44956  42.08895   0.14135  
 0.45059  41.75030   0.13160  
 0.45070  41.95860   0.15475  
 0.45155  41.71590   0.12515  
 0.45169  41.66265   0.13770  
 0.45173  42.02345   0.12465  
 0.46040  42.10110   0.14725  
 0.46101  42.05035   0.16435  
 0.46127  41.92945   0.13775  
 0.46156  42.06265   0.11115  
 0.46640  42.51635   0.15870  
 0.46664  42.08220   0.11645  
 0.46840  42.03255   0.11785  
 0.47039  42.40050   0.14100  
 0.47057  42.10400   0.12210  
 0.47058  41.95205   0.12925  
 0.47175  42.00965   0.15000  
 0.47572  41.99520   0.10900  
